categories,channel_id,crawl_date,description,dislike_count,display_id,duration,like_count,tags,title,upload_date,view_count
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:33.1,"Editing, Color Grading and Sound Design is what we're looking at in part two of our series about making a film without any lighting equipment or tripods, just a Nikon Z 6 (#ad) https://www.nikonusa.com/en/nikon-products/product/mirrorless-cameras/z-6.html?cid=img_en_us:SCL:COMM:MWW:042219:YouTube:P:Influencer:Z:Z6:SimonCade

Watch the finished short film:  https://youtu.be/ixzYkQ9DAKk

This week we're going behind the scenes of the post-production process of my next indie short film, as well as documenting the second day of the filming. The challenge was to shoot a short film with the Nikon Z 6 (https://www.nikonusa.com/en/nikon-products/product/mirrorless-cameras/z-6.html?cid=img_en_us:SCL:COMM:MWW:042219:YouTube:P:Influencer:Z:Z6:SimonCade).  The Z 6's small form factor,  5-axis stabilisation and large sensor with the Z-mount helped us to film without tripods, sliders, or even lighting equipment.

PLEASE NOTE: 12-bit RAW video capture is coming in a future firmware update

Host and Creator - Simon Cade Producer - Alexa Rodrigues Assistant Editor - Jamie McKernan

WEBSITE: dslrguide.tv
TWITTER: twitter.com/dslrguidance
INSTAGRAM: instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",108,epzzIFY0XpU,419,6002,"cinematic,cinematic film look,color grading,dslrguide,simon cade,filmmaking,video,Nikon Z6",Cinematic Color Grading & Editing,07/05/2019 0:00,136934
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:34.2,"Advice I'd give my younger self about filmmaking.

Sign up here for a free 5GB Wipster account: http://go.wipster.io/SimonCade
(Video is sponsored by Wipster)

Host and Creator - Simon Cade

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",46,EYoACK9v1HE,554,2453,"10,ten,tips,beginner,beginner filmmakers,beginning,young,dslrguide,simon cade,video",10 Tips for Filmmakers On A Budget,05/04/2019 0:00,39738
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:35.3,"My process of filming and editing a music video.
Stock Footage: http://storyblocks.com/DSLRguide
This video was sponsored by Storyblocks Video.

Behind the Scenes - Jack Sutton
Producer - Alexa Rodrigues
Assistant Director - Sonja Aberl
Husband:  Edmund C Short
Wife:  Tiara Westlake

Host and Creator - Simon Cade

""Man of Dust"" by The Great Albatross from their ""Roots"" 7"" record (Count Your Lucky Stars Records, 2016).
Spotify: https://open.spotify.com/track/6iSROTxi4xkolOD77xkCC9

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",89,2_D9JqULeEc,647,4337,"music,video,music video,shoot,filmmaking,techniques,dslr,guide,dslrguide,on a budget,cinematic",How to Make a Music Video (On a Budget),18/12/2018 0:00,96372
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:34.8,"this week I wanted to share a part of the filmmaking process that I donâ€™t usually talk about
Sign up here for a free 5GB Wipster account: http://go.wipster.io/SimonCade (#spon)

Cinematography - Stefan Michalak
Host and Creator - Simon Cade


Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",33,x6eOvt2BnzI,219,1720,"dslrguide,simon cade,filmmaking,something exciting,working on something,pre-production,planning",working on something exciting..,14/02/2019 0:00,27313
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:36.5,"Hereâ€™s what I learned about work ethic while filming in Florida

Sennheiser Wireless G4 (#spon): https://bhpho.to/2qookz5


Host and Creator - Simon Cade

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",141,i1kYSUKWAgE,416,4031,"wake up call,work ethic,motivation,discipline,documentary,filmmaking,techniques,dslr guide,dslrguide,video,simon cade",my wake up call,03/11/2018 0:00,77158
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:37.0,"What can we learn from watching and recreating some horror film scenes?
Watch â€œFinal Stopâ€: https://en-uk.sennheiser.com/finalstop
Sennheiser AMBEO headset: https://www.gear4music.com/PA-DJ-and-Lighting/Sennheiser-AMBEO-Smart-Headset-Binaural-Recording-Headphones/2B6K?origin=product-ads&campaign=PLA+Shop+-+GENERIC&adgroup=GENERIC&medium=vertical_search&network=google&merchant_id=1279443&product_id=107804d1&product_country=GB&product_partition_id=84781792332&gclid=CjwKCAjwxILdBRBqEiwAHL2R8yZBJaawBZ5EMzBQvNqkknxxLWLMV6JMXrt22MmfpWkrjowC9zghShoCTvgQAvD_BwE

Actor: ZoÃ« Carey-Williams
Behind the Scenes: Jamie McKernan (http://instagram.com/smartworkfilms)
Assistant Editor: Jamie McKernan
Host and Creator - Simon Cade

Featuring Aputure 120D: https://www.bhphotovideo.com/c/product/1309504-REG/aputure_lsc120dvkit_light_storm_ls_c120d.html/BI/20071/KBID/13815

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",83,5tSomq7Fj_U,470,3652,"horror,cinematography,horror lighting,ambeo,filmmaking,techniques,dslr guide,dslrguide,video,simon cade",Horror Film Cinematography,18/09/2018 0:00,77821
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:37.6,"Movie scores have a huge impact on our brain and emotions, let's try some out...
Use code SCADE50 for 50% off first track: https://musicvine.com/


Actor: ZoÃ« Carey-Williams
Behind the Scenes: Jamie McKernan (http://instagram.com/smartworkfilms)
Assistant Editor: Jamie McKernan
Host and Creator - Simon Cade

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",80,ZMwZAkzIMG0,384,3447,"film score,our brains,music in film,john williams,power of music,filmmaking,techniques,dslr guide,dslrguide,video,simon cade",How Music Can Change a Film,06/09/2018 0:00,59133
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:36.0,"Letâ€™s recreate four shots from popular hollywood films.
DJI Ronin-S (#spon): https://click.dji.com/AEqAxnfoHoq4AZbTioLM6Q?pm=custom

Actor 1 - Keir Carroll
Actor 2 - Jack Roper
Behind the Scenes -
Host and Creator - Simon Cade

Panasonic GH5 rental from: http://www.pannyhire.co.uk/

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",119,c53agT4ZRao,473,6551,"camera movement,cinematic camera movement,cinematic,ronin,ronin-s,steadicam,gimbal,how to,filmmaking,dslrguide,video,simon cade",Cinematic Camera Moves for Filmmakers (ad),12/12/2018 0:00,139836
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:38.7,"why do I keep doing this?
Skillshare free trial: http://skl.sh/dslrguide3

Host and Creator - Simon Cade

The LG monitor:  http://geni.us/27UK850DSLR1
http://geni.us/27UK850DSLR2

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",173,KBulXqbLit4,465,2496,"I worked for,26 hours,I dressed like,challenge,workaholic,dslrguide,simon cade,filmmaking,tips,dslr guide,techniques",Working for 26 Hours in Two Days,16/06/2018 0:00,59771
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:39.2,"There are more parallels between music and movies than we might imagine.
This video was supported by Music Vine: https://musicvine.com

Host and Creator - Simon Cade

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",108,76DnYiQdeP4,212,3850,"video essay,movies,films,film music,dslrguide,simon cade,filmmaking,techniques,video",Films are Songs,21/05/2018 0:00,51194
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:40.3,"A little explanation...

The LG monitor:  http://geni.us/27UK850DSLR1
http://geni.us/27UK850DSLR2


Host and Creator - Simon Cade

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",377,loIszhVEfaA,227,7028,"dslrguide,why I stopped uplading,why i've stopped,why i stopped,simon cade,filmmaking,techniques,dslr guide,video",Why I stopped uploading,16/04/2018 0:00,141420
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:39.7,"(feel free to try this yourself and post yours in the comments)

Host and Creator - Simon Cade

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",147,BbuVDbfgy1s,126,4672,"dslrguide,simplicity,challenge,simon cade,running,walking,hiking,filmmaking,techniques,video",The Simplicity Challenge,06/05/2018 0:00,64591
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:40.9,"Get a free trial of Squarespace and 10% off at http://squarespace.com/dslrguide

Every artist / human will encounter procrastinating, how do we master it?

Host and Creator - Simon Cade


WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",100,c4gKERhVhig,312,3336,"master procrastinator,procrastination,procrastinating,productivity,filmmaking,techniques,dslr guide,dslrguide,video,simon cade",How I Deal with Procrastination    (AD),25/02/2018 0:00,62853
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:41.5,"Let's talk about trying to find that work-life balance... Is it possible?

Host and Creator - Simon Cade
Producer - Alexa Rodrigues
Assistant Editor - Jamie McKernan

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",109,qAH9QmpktPs,422,5666,"creative trap,artist,work life balance,work-life balance,filmmaking,techniques,dslr guide,dslrguide,video,simon cade,creative",The Creative Trap,17/02/2018 0:00,78880
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:42.1,"Get a free trial of Squarespace and 10% off at http://squarespace.com/dslrguide

Visual Effects - Peter France   (https://www.youtube.com/user/TorpeetoFilms/videos)
Assistant Editor - Jamie McKernan
Producer - Alexa Rodrigues
Host and Creator - Simon Cade

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",121,FiWsKJ-iYyo,327,9149,"visual effects,cgi,VFX,after effects,visual effects tutorial,CG sucks,filmmaking,techniques,dslrguide,video,simon cade",How to Use Visual Effects Creatively (AD),30/01/2018 0:00,156498
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:43.7,"Color Grading three shots in 15 minutes (fast forwarded).
Graded with FilmConvert - 10% off:
http://bit.ly/2HGEzB0

(I earn a commission from purchases ^^

Actor -  Mazviona Madzima
Actor - Danay Bouzala
Producer - Alexa Rodrigues
Assistant Editor - Jamie McKernan
Host and Creator - Simon Cade


WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",95,PL9UWcaMVN0,610,3764,"cinematic color grading,color grading,color correction,how to color grade,fast,filmmaking,dslrguide,dslr guide,simon cade,techniques",Quick Color Grading Tutorial,20/11/2017 0:00,115077
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:42.6,"My packing list for a video editing workstation that can travel.

G-Technology Mobile SSD:  https://www.bhphotovideo.com/c/product/1365963-REG/g_technology_0g06053_1tb_g_drive_mobile_ssd.html/BI/20071/KBID/13815
1TB Backup Drive: https://www.bhphotovideo.com/c/product/1367573-REG/g_technology_0g05449_1tb_g_drive_mobile_usb.html/BI/20071/KBID/13815
Macbook Laptop: https://www.bhphotovideo.com/c/product/1128944-REG/apple_z0qn_mf8401_13_3_macbook_pro_notebook.html/BI/20071/KBID/13815
Headphones: https://www.bhphotovideo.com/c/product/1131823-REG/bose_715053_0110_quietcomfort_25_acoustic_noise.html/BI/20071/KBID/13815
Surge Protected Socket: https://www.ebay.co.uk/itm/Belkin-1-2-4-6-8-Way-Surge-Protector-Plug-with-2-x-2-4-A-Shared-USB-Charging/182892921786?var=690193816754&hash=item2a954483ba:m:mgVxVRivE8qfN-3YX7W1Ijw
Earplugs: https://www.ebay.co.uk/itm/3M-Moldex-Howard-Leight-Disposable-Soft-Foam-Earplug-Value-Sampler-Pack-11-Pairs/111913118058?_trkparms=aid%3D555019%26algo%3DPL.BANDIT%26ao%3D1%26asc%3D20151005190705%26meid%3Da268426076e64cb484b9cece0fbc761c%26pid%3D100506%26rk%3D1%26rkt%3D1%26&_trksid=p2045573.c100506.m3226
Plug Adapter: https://www.ebay.co.uk/itm/Universal-UK-EU-US-AU-Socket-to-3-Pin-Prong-for-India-Nepal-Bhutan-Sri-Lanka-Pak/132450532242?epid=2073366328&hash=item1ed6aabb92:g:cFIAAOSwhqhaRpxM
Laptop Sleeve: https://www.ebay.co.uk/itm/Laptop-Sleeve-PLEMO-Water-Resistant-Soft-Neoprene-13-13-3-Inch-Laptop-Case/292036357782?epid=1253812041&hash=item43feb92e96:g:7csAAOSwB-1Yrq0R
Security Lock: https://www.ebay.co.uk/itm/TSA-Approved-Luggage-Lock-Suitcase-Travel-Security-Padlock-4-Dial-Combination-UK/282241704336?hash=item41b6eaa190:m:mS-_Kk9sgKiEF4xRlmYNdnw

Host and Creator - Simon Cade

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",88,Tq9AZn4foSU,333,4043,"portable editing,editing laptop,editing setup,travel editing,mobile editing,filmmaking,techniques,dslr guide,dslrguide,video,simon cade",Portable Video Editing Setup (for Travelling),21/01/2018 0:00,75573
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:44.2,"Some tips for filming Super 16mm on a budget.

Short film: https://youtu.be/LtQ5g2Udk1g
How to load K-3: https://youtu.be/h5m4ocRuODY
Truefilm, helpful channel: https://youtu.be/_fQnzXRdkK8

Actor - Danay Bouzala
Camera Assistant - Natalie Kerr
Behind the Scenes - Anastasia Pyrovolaki
Assistant Editor - Jamie McKernan
Technical Advisor - Christian Schonberger
Film & Processing: https://www.kodak.com/corp/default.htm
Producer - Alexa Rodrigues
Creator & Host- Simon Cade

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",142,UpJaWl-BNgc,487,7237,"super 16,super 16 camera,how to shoot film,super 16mm,krasnogorsk-3,filmmaking,techniques,dslr guide,simon cade,dslrguide",How to Shoot on Super 16 Film,08/11/2017 0:00,207926
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:45.2,"A new (for me at least) way to approach filmmaking.

Host and Creator - Simon Cade

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",342,6fvDutt3Fl4,356,3924,"filmmaking,ideas,filmmaking ideas,beginner filmmaker,techniques,dslr guide,dslrguide,video,simon cade",Making Films that SPEAK,14/10/2017 0:00,78873
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:45.8,"Testing a budget DSLR (Canon T3i) against a professional cinema camera (8K RED Epic-W w/Helium).
Cheap Gear Kit: http://www.youtube.com/watch?v=4UNlIcHb2bo
thanks to http:/pannyhire.co.uk/ for the rental!

Actor - Mazviona Madzima
Actor - Jack Roper
Producer - Alexa Rodrigues
Assistant Editor - Jamie McKernan
Host and Creator - Simon Cade

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",401,_3kOeu-Bi-c,594,9700,"canon,red epic-w,red helium,camera comparison,cheap vs expensive,dslr,camera test,$500 camera,$50000 camera,dslrguide,filmmaking,simon cade","Filmmaking Gear: $500 vs $50,000",06/10/2017 0:00,307729
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:46.4,"Filmmaking can be done on a budget,  lets see what we can do with inexpensive gear and household items.
Cheap vs Expensive Cameras: https://youtu.be/_3kOeu-Bi-c

Actor - Mazviona Madzima
Actor - Jack Roper
Producer - Alexa Rodrigues
Host and Creator - Simon Cade

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",107,4UNlIcHb2bo,315,6260,"cheap camera,filmmaking,on a budget,diy lighting,cheap video,filmmaking on a budget,techniques,dslrguide,video,simon cade",Cinematography with Cheap DIY Equipment,23/09/2017 0:00,144142
Film & Animation,UCzQ1L-wzA_1qmLf49ey9iTQ,12:47.4,"Natural light and open spaces - how does that affect our cinematography?

Host and Creator - Simon Cade
Assistant Editor - Jamie McKernan

Graded with FilmConvert - 10% off: http://bit.ly/2HGEzB0
(I earn a commission from purchases ^^)

WEBSITE: http://dslrguide.tv
TWITTER: http://www.twitter.com/dslrguidance
INSTAGRAM: http://instagram.com/cadevisuals
CONTACT: simon@dslrguide.tv",59,M4nDf8Js-p4,229,8948,"filming outside,filming outdoors,tips for filming outside,natural light,natural lighting,tips,filmmaking,techniques,dslr guide,dslrguide,video,simon cade",Tips for Filming Outside,04/09/2017 0:00,120675
