display_id,label,category,view_count,like_count,channel_id,description,dislike_count,duration,tags,title,upload_date
y-XUVNTajak,Borderline,News & Politics,466439,33157,UCzUV5283-l5c0oKRtyenj6Q,"Joy Behar from ABC's 'The View' thought Christmas came early this year, only to be hilariously mistaken.  Order my new book, The True Story of Fake News: How Mainstream Media Manipulates Millions, from Amazon here: https://goo.gl/oJ5VQh or download the e-book from Kindle, iBooks, Google Play, or Nook.

Order your ""Liberalism: Find a Cure"" t-shirt, long sleeve, or hoodie here: https://teespring.com/stores/markdice - Subscribe now for more videos every day, and I'll see you tomorrow!

If you love watching my videos then toss me a one-time tip at http://www.PayPal.me/MarkDice to help me stay fan-funded because YouTube is demonetizing my videos because they don't like them.

Support me on Patreon: http://Patreon.com/MarkDice

Did you know I'm an author?  Checkout my books!
Order them in paperback on Amazon.com here:
http://amazon.com/author/markdice
Download my books from Kindle, iBooks, Google Play, or Nook.

Contact me via email at: Mark@MarkDice.com
Copyright © 2017 by Mark Dice.  All Rights Reserved.",270,268,"2017,Joy Behar,The View,Television Show,Entertainment,Watching TV,Talk Show,Joy Behar Flynn,Joy Behar Michael Flynn,Brian Ross,ABC News,Joy Behar Celebrates","Liberal Lunatic Joy Behar Makes Complete Fool of Herself on ""The View"" 😂  Celebrates Fake News!",2017-12-04 0:00:00
w3pOrBrCrh8,Borderline,News & Politics,300020,23597,UCzUV5283-l5c0oKRtyenj6Q,"The Establishment is crumbling in both D.C. and Hollywood, as the truth continues to surface.  Order your ""Liberalism: Find a Cure"" t-shirt and other cool stuff here: https://teespring.com/stores/markdice - Subscribe now for more videos every day, and I'll see you tomorrow!

Watch the documentary, An Open Secret, here: https://vimeo.com/142444429

If you love watching my videos then toss me a one-time tip at http://www.PayPal.me/MarkDice to help me stay fan-funded because YouTube is demonetizing my videos because they don't like them.

Support me on Patreon: http://Patreon.com/MarkDice

Did you know I'm an author?  Checkout my books!
Order them in paperback on Amazon.com here:
http://amzn.to/1qy0VZF
Download my books from Kindle, iBooks, Google Play, or Nook.

Contact me via email at: Mark@MarkDice.com
Copyright © 2017 by Mark Dice.  All Rights Reserved.",162,165,"Hollywood,Movies,Birthday",The Establishment is Crumbling!,2017-10-26 0:00:00
qsR2tPXyPbM,Borderline,News & Politics,398057,26306,UCzUV5283-l5c0oKRtyenj6Q,"Jimmy Kimmel admits that he's one of the biggest phonies in the world, and that his show makes him lie for a living.  Order your ""Liberalism: Find a Cure"" t-shirt and other cool stuff here: https://teespring.com/stores/markdice - Subscribe now for more videos every day, and I'll see you tomorrow!

If you love watching my videos then toss me a one-time tip at http://www.PayPal.me/MarkDice to help me stay fan-funded because YouTube is demonetizing my videos because they don't like them.

Support me on Patreon: http://Patreon.com/MarkDice

Did you know I'm an author?  Checkout my books!
Order them in paperback on Amazon.com here:
http://amzn.to/1qy0VZF
Download my books from Kindle, iBooks, Google Play, or Nook.

Contact me via email at: Mark@MarkDice.com
Copyright © 2017 by Mark Dice.  All Rights Reserved.",575,224,"Jimmy Kimmel,Hollywood,Television,Entertainment",Jimmy Kimmel Admits He's a Phony Who Lies for a Living,2017-10-17 0:00:00
ZmuWXd_OIKo,Borderline,News & Politics,426791,24510,UCzUV5283-l5c0oKRtyenj6Q,"I've been busy finishing my new book lately, so I've decided to catch up on what's been going on and what I found shocked me.  Order your ""Liberalism: Find a Cure"" t-shirt and other cool stuff here: https://teespring.com/stores/markdice - Subscribe now for more videos every day, and I'll see you tomorrow!

If you love watching my videos then toss me a one-time tip at http://www.PayPal.me/MarkDice to help me stay fan-funded because YouTube is demonetizing my videos because they don't like them.

Support me on Patreon: http://Patreon.com/MarkDice

Did you know I'm an author?  Checkout my books!
Order them in paperback on Amazon.com here:
http://amzn.to/1qy0VZF
Download my books from Kindle, iBooks, Google Play, or Nook.

Contact me via email at: Mark@MarkDice.com
Copyright © 2017 by Mark Dice.  All Rights Reserved.",588,232,"New Book,Book,Reading,Funny,Hillarious,Laughing,MSNBC Fail,Fail Compilation",Something is Very Wrong with MSNBC,2017-10-05 0:00:00
hp88VHFtFc8,Borderline,News & Politics,615868,39540,UCzUV5283-l5c0oKRtyenj6Q,"Football fans across the country burn their jerseys and other gear after over 100 players ""took a knee"" during the National Anthem on Sunday, or locked arms in solidarity with idiots like Colin Kaepernick who have been protesting the National Anthem at games.  Subscribe now for more videos every day, and I'll see you tomorrow!

Order my new ""Liberalism: Find a Cure"" t-shirts and other cool stuff here:
https://teespring.com/stores/markdice

If you love watching my videos then toss me a one-time tip at http://www.PayPal.me/MarkDice to help me stay fan-funded because YouTube is demonetizing my videos because they don't like them.

Support me on Patreon: http://Patreon.com/MarkDice

Did you know I'm an author?  Checkout my books!
Order them in paperback on Amazon.com here:
http://amzn.to/1qy0VZF
Download my books from Kindle, iBooks, Google Play, or Nook.

Contact me via email at: Mark@MarkDice.com
Copyright © 2017 by Mark Dice.  All Rights Reserved.",2586,263,"Steelers Jersey Burned,NFL Gear Burned,Burning Steelers Jerseys,National Anthem Protest,NFL,Football,Sunday Night Football",The End of NFL Football?,2017-09-25 0:00:00
fwTnW6ur6qE,Borderline,News & Politics,334385,21393,UCzUV5283-l5c0oKRtyenj6Q,"CNN finally admits the truth.  Subscribe now for more videos every day, and I'll see you tomorrow!

Watch more of my latest videos here:  https://www.youtube.com/playlist?list=PLa8S4GilqogSV8ArWsUpSfQTWPIKKSr0k

Order my new ""Liberalism: Find a Cure"" t-shirts and other cool stuff here:
https://teespring.com/stores/markdice

If you love watching my videos then toss me a one-time tip at http://www.PayPal.me/MarkDice to help me stay fan-funded because YouTube is demonetizing my videos because they don't like them.

Support me on Patreon: http://Patreon.com/MarkDice

Did you know I'm an author?  Checkout my books!
Order them in paperback on Amazon.com here:
http://amzn.to/1qy0VZF
Download my books from Kindle, iBooks, Google Play, or Nook.

Contact me via email at: Mark@MarkDice.com
Copyright © 2017 by Mark Dice.  All Rights Reserved.",173,224,"Television,TV,News",CNN Finally Admits the Truth,2017-09-21 0:00:00
KsI_gR-H4JY,Borderline,News & Politics,579960,34306,UCzUV5283-l5c0oKRtyenj6Q,"Watch this flood survivor in Houston go off on a CNN reporter after they stuck a microphone in her face the moment her and her children arrived at a shelter, still wet and cold.

Visit https://www.samaritanspurse.org/disaster/hurricane-harvey/ to donate and help the flood victims from Hurricane Harvey.",561,324,"Woman Goes Off on CNN,Woman Tells off CNN reporter,Flood Survivor Goes Off on CNN,CNN,Woman Goes Off on Reporter,Flood Survivor CNN Reporter,Hurricane Harvey,Houston,Texas,Going Off,Woman Goes Off",Flood Survivor Goes Off on CNN Scum,2017-08-30 0:00:00
hDIQ2BjR2mQ,Borderline,News & Politics,680931,38192,UCzUV5283-l5c0oKRtyenj6Q,"CNN ignored much of Hurricane Harvey to do what they do best -- complain about President Trump.  As it was making landfall, they were literally still complaining about the president.  Subscribe now for more videos every day, and I'll see you tomorrow!

Order my your ""You Are Fake News"" t-shirt and other cool stuff here:
https://teespring.com/stores/markdice

If you love watching my videos then toss me a one-time tip at http://www.PayPal.me/MarkDice to help me stay fan-funded because YouTube is demonetizing my videos because they don't like them.

Support me on Patreon: http://Patreon.com/MarkDice

Did you know I'm an author?  Checkout my books!
Order them in paperback on Amazon.com here:
http://amzn.to/1qy0VZF
Download my books from Kindle, iBooks, Google Play, or Nook.

Contact me via email at: Mark@MarkDice.com
Copyright © 2017 by Mark Dice.  All Rights Reserved.",1518,361,"Hurricane Harvey,CNN,CNN Hurricane Harvey,Hillarious,Funny,Laughing,Television,Watching TV,CNN Cuts Away,CNN Cuts From Hurricane Harvey",CNN's Hurricane Harvey Insanity Off The Charts Crazy!,2017-08-26 0:00:00
WWaqudptwZ4,Borderline,News & Politics,473140,30063,UCzUV5283-l5c0oKRtyenj6Q,"CNN once changed the entire news industry, but now is its biggest embarrassment.  From improv pundits pretending to know what they're talking about, to endless baseless speculation about nonsense to their race baiting, they have ruined their reputation.

Order my new ""Liberalism: Find a Cure"" t-shirts and other cool stuff here:
https://teespring.com/stores/markdice

If you love watching my videos then toss me a one-time tip at http://www.PayPal.me/MarkDice to help me stay fan-funded because YouTube is demonetizing my videos because they don't like them.

Support me on Patreon: http://Patreon.com/MarkDice

Did you know I'm an author?  Checkout my books!
Order them in paperback on Amazon.com here:
http://amzn.to/1qy0VZF
Download my books from Kindle, iBooks, Google Play, or Nook.

Contact me via email at: Mark@MarkDice.com
Copyright © 2017 by Mark Dice.  All Rights Reserved.",750,279,"CNN,CNN Ratings,CNN Fake News,CNN Exposed,CNN Race Baiting,Race Bating,Anderson Cooper,Van Jones,Don Lemon Idiot,Funny,Hillarious,sebastian gorka cnn,cnn fails,cnn exposed,cnn ratings,cnn,cnn tv",What Happened to CNN? 😂,2017-08-21 0:00:00
sMaYWp2cF74,Borderline,News & Politics,516031,41372,UCzUV5283-l5c0oKRtyenj6Q,"Van Jones on CNN cries over President Trump blaming both sides, and Anderson Cooper, Don Lemon and others looked like they were holding back tears.  The liberal media freakout hasn't been this bad since Hillary lost the election.  Subscribe now for more videos every day, and I'll see you tomorrow!

Order my new ""Liberalism: Find a Cure"" t-shirts and other cool stuff here:
https://teespring.com/stores/markdice

If you love watching my videos then toss me a one-time tip at http://www.PayPal.me/MarkDice to help me stay fan-funded because YouTube is demonetizing my videos because they don't like them.

Support me on Patreon: http://Patreon.com/MarkDice

Did you know I'm an author?  Checkout my books!
Order them in paperback on Amazon.com here:
http://amzn.to/1qy0VZF
Download my books from Kindle, iBooks, Google Play, or Nook.

Contact me via email at: Mark@MarkDice.com
Copyright © 2017 by Mark Dice.  All Rights Reserved.",1392,348,"CNN,Van Jones,Cries,In Tears,Van Jones Cries,Trump,Both Sides,Trump Both Sides,Anderson Cooper,Don Lemon,CNN Van Jones Cries,Van Jones Crying,Funny,Van Jones Tears,CNN Host Cries,CNN tears","CNN Host Cries Over Trump Blaming ""Both Sides""",2017-08-16 0:00:00
DshdVX_MlSo,Borderline,News & Politics,219408,14577,UCzUV5283-l5c0oKRtyenj6Q,"CNN had a Town Hall meeting with Al Gore called ""The Climate Crisis"" where he made even more predictions about the end of the world from global warming.   Subscribe now for more videos every day, and I'll see you tomorrow!

Watch more of my latest videos here:  https://www.youtube.com/playlist?list=PLa8S4GilqogSV8ArWsUpSfQTWPIKKSr0k

Order my new ""Liberalism: Find a Cure"" t-shirts and other cool stuff here:
https://teespring.com/stores/markdice

If you love watching my videos then toss me a one-time tip at http://www.PayPal.me/MarkDice to help me stay fan-funded because YouTube is demonetizing my videos because they don't like them.

Support me on Patreon: http://Patreon.com/MarkDice

Did you know I'm an author?  Checkout my books!
Order them in paperback on Amazon.com here:
http://amzn.to/1qy0VZF
Download my books from Kindle, iBooks, Google Play, or Nook.

Contact me via email at: Mark@MarkDice.com
Copyright © 2017 by Mark Dice.  All Rights Reserved.",567,137,"Al Gore,Climate Crisis,CNN Town Hall,Al Gore Town Hall,Al Gore Climate Change,Al Gore Predictions,Al Gore Future Predictions,Funny,Satire",Al Gore's Paranoia is Getting Worse 😂,2017-08-03 0:00:00
mewjBKiBk2g,Borderline,News & Politics,337001,22677,UCzUV5283-l5c0oKRtyenj6Q,"Celebrities know what's best for us regular folks.  Let's learn from their wisdom.  Subscribe now for more videos every day, and I'll see you tomorrow!

Watch more of my latest videos here:  https://www.youtube.com/playlist?list=PLa8S4GilqogSV8ArWsUpSfQTWPIKKSr0k

Order my new ""Liberalism: Find a Cure"" t-shirts and other cool stuff here:
https://teespring.com/stores/markdice

If you love watching my videos then toss me a one-time tip at http://www.PayPal.me/MarkDice to help me stay fan-funded because YouTube is demonetizing my videos because they don't like them.

Support me on Patreon: http://Patreon.com/MarkDice

Did you know I'm an author?  Checkout my books!
Order them in paperback on Amazon.com here:
http://amzn.to/1qy0VZF
Download my books from Kindle, iBooks, Google Play, or Nook.

Contact me via email at: Mark@MarkDice.com
Copyright © 2017 by Mark Dice.  All Rights Reserved.",354,282,"Celebrities,Jason Alexander,John Legend,Cher,Twitter,Celebrity Tweets,Celebrities on Obamacare,Celebrities Support John McCain",Celebrities Know What's Best for Us,2017-08-01 0:00:00
zB1OxbSB4Q8,Borderline,News & Politics,723128,30166,UCzUV5283-l5c0oKRtyenj6Q,"CNN's White House correspondent Jim Acosta was placed in the back row during Trump's latest press conference, and cried about it on Wolf Blitzer's shoulder since he felt he should be seated in the front row like he's used to.  Media analyst Mark Dice has the story.  Copyright © 2017  - Subscribe now for more videos every day! http://bit.ly/1QHJwaK

If you love watching my videos then toss me a one-time tip at www.PayPal.me/MarkDice to help me become fan-funded because YouTube is screwing me by demonetizing my videos.

Support me on PATREON: http://Patreon.com/MarkDice

Follow Me Here:

FACEBOOK: http://www.Facebook.com/MarkDice
TWITTER: http://www.Twitter.com/MarkDice
INSTAGRAM: http://Instagram.com/MarkDice
WEBSITE http://www.MarkDice.com

READ MY BOOKS

Order them in paperback on AMAZON.com or download them right now from Kindle, iBooks, Google Play, or Nook.  http://amzn.to/1qy0VZF

INSIDE THE ILLUMINATI
http://amzn.to/2gEnAQt

THE ILLUMINATI: FACTS & FICTION
http://amzn.to/2gNnXJ4

THE BOHEMIAN GROVE: FACTS & FICTION
http://amzn.to/2fKWrym

THE BILDERBERG GROUP: FACTS & FICTION
http://amzn.to/2gZZ1B2

THE ILLUMINATI IN HOLLYWOOD     http://amzn.to/1WC9GAb

LIBERAL TEARS mug
http://bit.ly/2gdaUiV

Copyright © 2017 by Mark Dice.  All Rights Reserved.  Do not download or re-upload this video in whole or in part to any channel or other platform, or it will be removed for copyright violations and your channel may be shut down.",799,288,"CNN Jim Acost Press Conference,CNN Back Row,CNN Press Conference Seated,Seated in Back Row,Jim Acosta,Jim Acosta Complaining,Jim Acosta Crying,CNN Retaliation,Jim Acosta Retaliation,CNN Sent to Back Row,CNN Demoted,CNN Back Row Press Conference,CNN Reporter Crying,CNN Reporter Cries",CNN Reporter Whines About Being Seated in Back Row at Trump Press Conference 😂,2017-06-10 0:00:00
ljQLLZ-uQ6A,Borderline,News & Politics,442728,26405,UCzUV5283-l5c0oKRtyenj6Q,"CNN is a joke.  Literally.  Conan O'Brien, Joel McHale, Larry Wilmore, and even Barack Obama tell the truth about CNN in comedy.  Media analyst Mark Dice has the story.  Copyright © 2017  - Subscribe now for more videos every day! http://bit.ly/1QHJwaK

Support me on PATREON

Due to the mainstream media's war on independent media, the constant struggle against censorship on YouTube, and the recent mass-demonetization of news channels, Mark needs your help to become fan-funded through Patreon.  Contributing just $1 or $2 a month makes a big difference!  Get the App and look up Mark Dice, or visit http://Patreon.com/MarkDice

Support me on PayPay here:  http://www.Paypal.me/MarkDice

Follow Me Here:

FACEBOOK: http://www.Facebook.com/MarkDice
TWITTER: http://www.Twitter.com/MarkDice
INSTAGRAM: http://Instagram.com/MarkDice
WEBSITE http://www.MarkDice.com

BIO:
Mark Dice is a media analyst and bestselling author who specializes in exposing the power mainstream media and celebrities have on shaping our culture.  He has been featured on the History Channel's Decoded, and America's Book of Secrets; Conspiracy Theory with Jesse Ventura, Secret Societies of Hollywood on E! Channel, America Declassified on the Travel Channel, and is a frequent guest on Coast to Coast AM, The Alex Jones Show, and more.  His viral videos have received more than 300 million views and have received international media attention.

READ MARK'S BOOKS

Order them in paperback on AMAZON.com or download them right now from Kindle, iBooks, Google Play, or Nook.  http://amzn.to/1qy0VZF

INSIDE THE ILLUMINATI
http://amzn.to/2gEnAQt

THE ILLUMINATI: FACTS & FICTION
http://amzn.to/2gNnXJ4

THE BOHEMIAN GROVE: FACTS & FICTION
http://amzn.to/2fKWrym

THE BILDERBERG GROUP: FACTS & FICTION
http://amzn.to/2gZZ1B2

THE ILLUMINATI IN HOLLYWOOD     http://amzn.to/1WC9GAb

LIBERAL TEARS mug
http://bit.ly/2gdaUiV

Thanks for your support!

Copyright © 2017 by Mark Dice.  All Rights Reserved.  Do not download or re-upload this video in whole or in part to any channel or other platform, or it will be removed for copyright violations and your account may be terminated.",248,249,"CNN,Funny,Truth in Comedy,Jokes,Laughing,White House Correspondents' Dinner,Conan O'Brien,Joel McHale,Larry Wilmore,Conan O'Brien White House Correspondents Dinner,Joel McHale White House Correspondents Dinner,Larry Wilmore White House Correspondents Dinner,Clown News Network,CNN Fake News,Very Fake News,CNN Clown News Network",CNN: The Clown News Network,2017-05-29 0:00:00
